reactionID	name	string	trehalose	pyruvate	glucose	gene	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
						fig|476272.21.peg.1306	Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)	484.07491447416	412.91331189908	553.132537768045	650.197924260372	858.84700310608	1675.65398085188	836.735441730616	897.544883477063	834.038965955653	19.595297	12.581877	19.680377	40.227636	47.433708	104.725336	19.6272	34.362378	38.094586	-1.179306583	0.027452456	-0.421523586	0.506270956

ACHBPL	(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)	2-Oxobutanoate + Hydroxy ethyl Thiamin diphosphate <=> (S)-2-Aceto-2-hydroxybutanoate + Thiamine diphosphate	1.0	1.0	1.0
						fig|476272.21.peg.2044	Acetolactate synthase small subunit (EC 2.2.1.6)	285.930260362975	351.505691155114	324.250108346785	541.879489684075	477.620067504715	454.607015838959	469.746212901398	499.226148206177	564.680078117835	36.133998	33.611239	36.574114	116.226564	91.329054	91.842426	39.279485	65.984854	90.998778	-0.643647097	0.111642857	-0.056811056	0.931011523
						fig|476272.21.peg.3736	Acetolactate synthase large subunit (EC 2.2.1.6)	7021.1763933575	8609.77192913671	9884.63285472846	4477.54505155707	7808.63379180993	8953.24921141446	3952.47399449067	3537.07036920547	2336.60721979794	200.310318	184.804965	247.402945	192.548924	299.815326	392.52073	64.226724	94.16472	73.758384	0.22721416	0.692926494	-1.207981381	0.021929717

ACKr	acetate kinase	acetate + ATP <=> Acetyl phosphate + ADP	1.0	0.024	1.0
						fig|476272.21.peg.3266	Acetate kinase (EC 2.7.2.1)	9947.36326841719	9932.50619665616	10875.5484519451	10327.3151522823	42842.4015390272	16722.1903953641	9791.27262516352	10499.6818617405	3190.11791258524	398.182829	299.27677	382.620516	631.507243	2338.638163	1033.299072	226.983694	397.312833	143.662682	-1.208617709	0.048394453	-1.658002856	0.018733367

ACLS_a	pyruvatethiamin diphosphate acetaldehydetransferase	proton + pyruvate + Thiamine diphosphate --> carbon dioxide + Hydroxy ethyl Thiamin diphosphate	1.0	1.0	1.0
						fig|476272.21.peg.2044	Acetolactate synthase small subunit (EC 2.2.1.6)	285.930260362975	351.505691155114	324.250108346785	541.879489684075	477.620067504715	454.607015838959	469.746212901398	499.226148206177	564.680078117835	36.133998	33.611239	36.574114	116.226564	91.329054	91.842426	39.279485	65.984854	90.998778	-0.643647097	0.111642857	-0.056811056	0.931011523
						fig|476272.21.peg.3736	Acetolactate synthase large subunit (EC 2.2.1.6)	7021.1763933575	8609.77192913671	9884.63285472846	4477.54505155707	7808.63379180993	8953.24921141446	3952.47399449067	3537.07036920547	2336.60721979794	200.310318	184.804965	247.402945	192.548924	299.815326	392.52073	64.226724	94.16472	73.758384	0.22721416	0.692926494	-1.207981381	0.021929717

ACLS_b	2-Acetolactate pyruvate-lyase (carboxylating)	(S)-2-Acetolactate + Thiamine diphosphate <=> Hydroxy ethyl Thiamin diphosphate + pyruvate	1.0	1.0	1.0
						fig|476272.21.peg.2044	Acetolactate synthase small subunit (EC 2.2.1.6)	285.930260362975	351.505691155114	324.250108346785	541.879489684075	477.620067504715	454.607015838959	469.746212901398	499.226148206177	564.680078117835	36.133998	33.611239	36.574114	116.226564	91.329054	91.842426	39.279485	65.984854	90.998778	-0.643647097	0.111642857	-0.056811056	0.931011523
						fig|476272.21.peg.3736	Acetolactate synthase large subunit (EC 2.2.1.6)	7021.1763933575	8609.77192913671	9884.63285472846	4477.54505155707	7808.63379180993	8953.24921141446	3952.47399449067	3537.07036920547	2336.60721979794	200.310318	184.804965	247.402945	192.548924	299.815326	392.52073	64.226724	94.16472	73.758384	0.22721416	0.692926494	-1.207981381	0.021929717

ACNML	N-Acetylneuraminate lyase	N-acetylneuraminate --> N-acetyl-D-mannosamine + pyruvate	0.0	0.0	0.0
						fig|476272.21.peg.176	hypothetical protein	0	0	0	2.87316802589648	13.0367760361089	4.48035823757187	40.3688151712139	42.4873317622278	305.057053695842	0	0	0	0.269982	1.093189	0.418745	1.447056	2.468512	21.198983	-5.526330175	0.0126615	4.085715317	0.000266167
						fig|476272.21.peg.507	N-acetylneuraminate lyase (EC 4.1.3.3)	288.438420541598	583.725314428272	455.948331624891	936.365459639661	5172.04460196173	2933.43988341289	605.532227568209	414.251484681721	240.151297590344	16.443342	25.053644	22.902779	83.148454	409.897122	259.750537	20.493338	22.748563	15.788019	-2.798112877	1.10E-05	-2.932704277	2.13E-05

ACOAAGPAT140	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-tetradecanoyl-sn-glycerol 3-phosphate + Tetradecanoyl-CoA (n-C14:0CoA) --> Coenzyme A + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPAT160	palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-hexadecanoyl-sn-glycerol 3-phosphate + Palmitoyl-CoA (n-C16:0CoA) --> Coenzyme A + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPAT180	stearoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-octadecanoyl-sn-glycerol 3-phosphate + Stearoyl-CoA (n-C18:0CoA) --> Coenzyme A + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATAI15	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-anteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15) + fa4coa,Anteiso-C15:0 CoA   Anteisopentadecanoyl-CoA --> Coenzyme A + proton + 1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATAI17	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17) + fa12coa,Anteiso-C17:0 CoA   Anteisoheptadecanoyl-CoA --> Coenzyme A + 1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATI14	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-isotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14) + fa1coa,Iso-C14:0 CoA   Isotetradecanoyl-CoA --> Coenzyme A + proton + 1,2-diisotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATI15	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-isopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15) + fa3coa,Iso-C15:0 CoA   Isopentadecanoyl-CoA --> Coenzyme A + proton + 1,2-diisopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATI16	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-isohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16) + fa6coa,Iso-C16:0 CoA   Isohexadecanoyl-CoA --> Coenzyme A + proton + 1,2-diisohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOAAGPATI17	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	1-isoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17) + fa11coa, Iso-C17:0 CoA   Isoheptadecanoyl-CoA --> Coenzyme A + 1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)	0.0	0.0	0.0
						fig|476272.21.peg.351	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	432.239604115959	442.55837018927	355.131071046479	641.578420182683	434.164147384352	664.287781357323	506.44513578432	547.024396438683	116.830360989897	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
						fig|476272.21.peg.499	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	708.973277157318	641.603761566263	626.701890082021	1047.84437904444	365.424782830324	617.094674588232	359.649444252633	355.831403508658	402.415687854089	54.098033	36.907091	42.293194	127.529593	39.701502	73.740795	16.867341	26.760669	36.549167	-0.064058102	0.925865486	-0.969751447	0.112677085

ACOATA	Acetyl Coenzyme A Acp Transacylase	acyl carrier protein + Acetyl-CoA <=> Acetyl-ACP + Coenzyme A	0.0	0.0	0.0
						fig|476272.21.peg.2239	"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)"	1059.27964877161	7667.48257634138	4584.91469729571	4170.69070639132	1786.43337076619	3722.58031432388	1743.19883693878	1641.07318931605	866.491844008402	42.639774	232.327277	162.212768	256.529145	98.086562	231.333104	40.685616	62.460968	39.304757	0.425511347	0.634424749	-1.274527738	0.027621126
						fig|476272.21.peg.3894	"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)"	882.872382875151	1296.61838283523	941.869362340661	784.087554267148	1066.25025822599	1267.04530958533	833.065549442324	780.704721130936	496.529034207062	47.664383	52.723336	44.789236	65.736198	79.78482	106.177474	26.593718	40.482177	30.791887	-0.032610382	0.955754195	-0.659749658	0.245209606

ACOCT	N-acetylornithine carbamoyltransferase	N(2)-acetyl-L-ornithine + Carbamoyl phosphate --> N-Acetyl-L-citrulline + hydrogenphosphate	0.0	0.0	0.0
						fig|476272.21.peg.2311	Ornithine carbamoyltransferase (EC 2.1.3.3)	553.467346082718	422.089163274615	445.049168319117	847.297250836871	766.799463214766	715.363865265642	631.221473586254	637.309976433417	516.000761038712	28.491765	16.363653	20.172089	67.525353	54.544393	57.10413	19.14105	31.420127	30.451675	-0.740156523	0.063186714	-0.487942342	0.352705551

ACODAr	Acetylornithine deacetylase, reversible	N(2)-acetyl-L-ornithine + Water <=> acetate + Ornithine	0.0	0.0	0.0
						fig|476272.21.peg.2505	hypothetical protein	45.9829366080808	2.82333888478003	17.2570085674759	4.88438564402401	6.71591492769244	2.68821494254312	73.3978457658435	106.21832940557	535.472487870361	2.058105	0.095139	0.679349	0.335818	0.412155	0.186078	1.915767	4.410697	27.139484	2.19477259	0.06449492	5.484776099	3.15E-09
						fig|476272.21.peg.1729	hypothetical protein	4224.57779419331	7066.11139388323	6088.99923349257	6977.48855088959	1677.39851664601	4167.33054204018	2675.351478165	2230.58491751696	1298.11512210997	166.334302	209.414143	210.672114	419.354543	89.986154	253.218513	60.939598	82.958543	57.403118	0.410492033	0.572000161	-1.131077708	0.087185699
						fig|476272.21.peg.1746	hypothetical protein	0	2.82333888478003	4.54131804407262	5.4590192492033	16.1972065903171	11.0515503193439	33.0290305946296	0	541.963063480911	0	0.093109	0.174943	0.366921	0.971777	0.748415	0.798581	0	26.866347	-2.190262423	0.133267049	3.938408791	0.00386027

ACOTA	acetylornithine transaminase	N(2)-acetyl-L-ornithine + 2-Oxoglutarate <=> 2-acetamido-5-oxopentanoate + L-glutamate(1-)	1.0	1.0	1.0
						fig|476272.21.peg.1308	"N-acetylornithine aminotransferase (EC 2.6.1.11) @ N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)"	290.94658072022	364.210716136624	555.857328594488	2037.65076396578	2210.32611884936	3892.53523680244	1295.47197776714	1285.24178580739	1126.1148684304	12.224239	11.519581	20.532487	131.087211	126.931258	252.657368	31.612243	51.160744	53.404618	-2.791697959	4.35E-09	-1.241251153	0.013456853

ACPS1	acyl-carrier protein synthase	apoprotein [acyl carrier protein] + Coenzyme A --> acyl carrier protein + proton + adenosine 3,5-bismonophosphate(4-)	1.0	1.0	1.0

ACTNDH	acetoin dehydrogenase complex	(R)-Acetoin + Coenzyme A + Nicotinamide adenine dinucleotide <=> acetaldehyde + Acetyl-CoA + proton + Nicotinamide adenine dinucleotide - reduced	0.0	0.0	0.0
						fig|476272.21.peg.1762	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	0	0	7.26610887051619	8.33218727509978	33.1845208191862	25.6873872287454	40.3688151712139	74.3528305838987	743.170907407955	0	0	0.342936	0.693064	2.46347	2.136223	1.2783	3.824982	45.717057	-3.295350571	0.025430679	3.483807087	0.001044655
						fig|476272.21.peg.1761	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	0	0.705834721195008	3.63305443525809	10.9180384984066	15.802152771041	9.2594070243152	18.3494614414609	15.9327494108354	220.679570758694	0	0.028068	0.168932	0.893996	1.15481	0.758503	0.571845	0.806888	13.360809	-3.124669178	0.03016422	2.65039185	0.03547053

ACYP	Acylphosphatase	3-Phospho-D-glyceroyl phosphate + Water --> 3-Phospho-D-glycerate + proton + hydrogenphosphate	0.0	0.0	0.0
						fig|476272.21.peg.1901	Acylphosphate phosphohydrolase (EC 3.6.1.7)	86.1134994660422	28.9392235689953	64.4867162258312	75.2770022784877	73.4800103853408	44.2062012773758	117.43655322535	138.08382822724	214.188995148144	29.5031	7.79567	20.948392	53.460021	46.493018	26.158309	33.260207	61.481697	115.960549	-0.127548222	0.87792713	1.15968089	0.121601391

ACYP_2	acylphosphatase (2)	Acetyl phosphate + Water --> acetate + proton + hydrogenphosphate	0.0	0.0	0.0
						fig|476272.21.peg.1901	Acylphosphate phosphohydrolase (EC 3.6.1.7)	86.1134994660422	28.9392235689953	64.4867162258312	75.2770022784877	73.4800103853408	44.2062012773758	117.43655322535	138.08382822724	214.188995148144	29.5031	7.79567	20.948392	53.460021	46.493018	26.158309	33.260207	61.481697	115.960549	-0.127548222	0.87792713	1.15968089	0.121601391

ACt2r	Acetate Reversible Transport via Proton Symport	acetate + proton <=> acetate + proton	1.0	1.0	1.0

ADCL	4-aminobenzoate synthase	4-amino-4-deoxychorismate --> 4-Aminobenzoate + proton + pyruvate	0.0	0.0	0.0
						fig|476272.21.peg.1812	Aminodeoxychorismate lyase (EC 4.1.3.38)	25.9176551791001	31.7625624537754	40.8718623966536	55.7394597023916	53.3322656022635	83.9320443171797	47.7085997477983	0	48.6793170791237	1.916555	1.753229	2.670697	6.570249	5.597198	9.726616	2.094353	0	4.259331	-1.009872533	0.095936219	-1.090269797	0.398221616
